"station","year","month","precipitation","month_id"
"SW",1972,"AUG",187,8
"SW",1972,"SEP",183,9
"SW",1972,"OCT",442,10
"SW",1972,"NOV",134,11
"SW",1972,"DEC",62,12
"WHITE",1972,"JAN",0,1
"WHITE",1972,"FEB",0,2
"WHITE",1972,"MAR",12,3
"WHITE",1972,"APR",0,4
"WHITE",1972,"MAY",9,5
"WHITE",1972,"JUN",93,6
"WHITE",1972,"JUL",317,7
"WHITE",1972,"AUG",191,8
"WHITE",1972,"SEP",296,9
"WHITE",1972,"OCT",375,10
"WHITE",1972,"NOV",125,11
"WHITE",1972,"DEC",64,12
"164",1973,"JAN",31,1
"164",1973,"FEB",130,2
"164",1973,"MAR",266,3
"164",1973,"APR",5,4
"164",1973,"MAY",0,5
"164",1973,"JUN",56,6
"164",1973,"JUL",206,7
"164",1973,"AUG",65,8
"164",1973,"SEP",33,9
"164",1973,"OCT",0,10
"164",1973,"NOV",46,11
"164",1973,"DEC",0,12
"41",1973,"JAN",83,1
"41",1973,"FEB",152,2
"41",1973,"MAR",366,3
"41",1973,"APR",3,4
"41",1973,"MAY",0,5
"41",1973,"JUN",41,6
"41",1973,"JUL",271,7
"41",1973,"AUG",84,8
"41",1973,"SEP",15,9
"41",1973,"OCT",0,10
"41",1973,"NOV",37,11
"41",1973,"DEC",0,12
"45",1973,"JAN",62,1
"45",1973,"FEB",92,2
"45",1973,"MAR",356,3
"45",1973,"APR",8,4
"45",1973,"MAY",0,5
"45",1973,"JUN",50,6
"45",1973,"JUL",277,7
"45",1973,"AUG",87,8
"45",1973,"SEP",18,9
"45",1973,"OCT",0,10
"45",1973,"NOV",44,11
"45",1973,"DEC",0,12
"AMADO",1973,"JAN",40,1
"AMADO",1973,"FEB",122,2
"AMADO",1973,"MAR",285,3
"AMADO",1973,"APR",7,4
"AMADO",1973,"MAY",0,5
"AMADO",1973,"JUN",67,6
"AMADO",1973,"JUL",213,7
"AMADO",1973,"AUG",92,8
"AMADO",1973,"SEP",18,9
"AMADO",1973,"OCT",0,10
"AMADO",1973,"NOV",28,11
"AMADO",1973,"DEC",0,12
"BOX",1973,"JAN",72,1
"BOX",1973,"FEB",115,2
"BOX",1973,"MAR",268,3
"BOX",1973,"APR",2,4
"BOX",1973,"MAY",0,5
"BOX",1973,"JUN",62,6
"BOX",1973,"JUL",305,7
"BOX",1973,"AUG",79,8
"BOX",1973,"SEP",12,9
"BOX",1973,"OCT",0,10
"BOX",1973,"NOV",53,11
"BOX",1973,"DEC",0,12
"DESGR",1973,"JAN",80,1
"DESGR",1973,"FEB",135,2
"DESGR",1973,"MAR",335,3
"DESGR",1973,"APR",15,4
"DESGR",1973,"MAY",0,5
"DESGR",1973,"JUN",74,6
"DESGR",1973,"JUL",357,7
"DESGR",1973,"AUG",89,8
"DESGR",1973,"SEP",6,9
"DESGR",1973,"OCT",0,10
"DESGR",1973,"NOV",53,11
"DESGR",1973,"DEC",0,12
"DESRI",1973,"JAN",46,1
"DESRI",1973,"FEB",105,2
"DESRI",1973,"MAR",300,3
"DESRI",1973,"APR",5,4
"DESRI",1973,"MAY",10,5
"DESRI",1973,"JUN",57,6
"DESRI",1973,"JUL",190,7
"DESRI",1973,"AUG",119,8
"DESRI",1973,"SEP",21,9
"DESRI",1973,"OCT",0,10
"DESRI",1973,"NOV",54,11
"DESRI",1973,"DEC",0,12
"DESST",1973,"JAN",37,1
"DESST",1973,"FEB",156,2
"DESST",1973,"MAR",297,3
"DESST",1973,"APR",3,4
"DESST",1973,"MAY",0,5
"DESST",1973,"JUN",75,6
"DESST",1973,"JUL",203,7
"DESST",1973,"AUG",90,8
"DESST",1973,"SEP",32,9
"DESST",1973,"OCT",0,10
"DESST",1973,"NOV",52,11
"DESST",1973,"DEC",0,12
"ERIOP",1973,"JAN",75,1
"ERIOP",1973,"FEB",92,2
"ERIOP",1973,"MAR",358,3
"ERIOP",1973,"APR",2,4
"ERIOP",1973,"MAY",3,5
"ERIOP",1973,"JUN",53,6
"ERIOP",1973,"JUL",294,7
"ERIOP",1973,"AUG",90,8
"ERIOP",1973,"SEP",11,9
"ERIOP",1973,"OCT",0,10
"ERIOP",1973,"NOV",51,11
"ERIOP",1973,"DEC",0,12
"FORES",1973,"JAN",115,1
"FORES",1973,"FEB",220,2
"FORES",1973,"MAR",395,3
"FORES",1973,"APR",2,4
"FORES",1973,"MAY",0,5
"FORES",1973,"JUN",101,6
"FORES",1973,"JUL",356,7
"FORES",1973,"AUG",98,8
"FORES",1973,"SEP",13,9
"FORES",1973,"OCT",0,10
"FORES",1973,"NOV",86,11
"FORES",1973,"DEC",0,12
"GRARI",1973,"JAN",43,1
"GRARI",1973,"FEB",139,2
"GRARI",1973,"MAR",286,3
"GRARI",1973,"APR",6,4
"GRARI",1973,"MAY",0,5
"GRARI",1973,"JUN",102,6
"GRARI",1973,"JUL",121,7
"GRARI",1973,"AUG",45,8
"GRARI",1973,"SEP",61,9
"GRARI",1973,"OCT",0,10
"GRARI",1973,"NOV",39,11
"GRARI",1973,"DEC",0,12
"HUERF",1973,"JAN",64,1
"HUERF",1973,"FEB",115,2
"HUERF",1973,"MAR",364,3
"HUERF",1973,"APR",6,4
"HUERF",1973,"MAY",0,5
"HUERF",1973,"JUN",65,6
"HUERF",1973,"JUL",267,7
"HUERF",1973,"AUG",78,8
"HUERF",1973,"SEP",12,9
"HUERF",1973,"OCT",0,10
"HUERF",1973,"NOV",38,11
"HUERF",1973,"DEC",0,12
"IBP",1973,"JAN",72,1
"IBP",1973,"FEB",114,2
"IBP",1973,"MAR",345,3
"IBP",1973,"APR",0,4
"IBP",1973,"MAY",0,5
"IBP",1973,"JUN",59,6
"IBP",1973,"JUL",222,7
"IBP",1973,"AUG",48,8
"IBP",1973,"SEP",8,9
"IBP",1973,"OCT",0,10
"IBP",1973,"NOV",54,11
"IBP",1973,"DEC",0,12
"LIMST",1973,"JAN",50,1
"LIMST",1973,"FEB",107,2
"LIMST",1973,"MAR",375,3
"LIMST",1973,"APR",8,4
"LIMST",1973,"MAY",0,5
"LIMST",1973,"JUN",66,6
"LIMST",1973,"JUL",224,7
"LIMST",1973,"AUG",49,8
"LIMST",1973,"SEP",14,9
"LIMST",1973,"OCT",0,10
"LIMST",1973,"NOV",52,11
"LIMST",1973,"DEC",0,12
"MUHLE",1973,"JAN",59,1
"MUHLE",1973,"FEB",110,2
"MUHLE",1973,"MAR",363,3
"MUHLE",1973,"APR",1,4
"MUHLE",1973,"MAY",0,5
"MUHLE",1973,"JUN",67,6
"MUHLE",1973,"JUL",213,7
"MUHLE",1973,"AUG",105,8
"MUHLE",1973,"SEP",12,9
"MUHLE",1973,"OCT",0,10
"MUHLE",1973,"NOV",50,11
"MUHLE",1973,"DEC",0,12
"NE",1973,"JAN",59,1
"NE",1973,"FEB",131,2
"NE",1973,"MAR",344,3
"NE",1973,"APR",6,4
"NE",1973,"MAY",12,5
"NE",1973,"JUN",46,6
"NE",1973,"JUL",131,7
"NE",1973,"AUG",50,8
"NE",1973,"SEP",47,9
"NE",1973,"OCT",0,10
"NE",1973,"NOV",68,11
"NE",1973,"DEC",0,12
"NW",1973,"JAN",33,1
"NW",1973,"FEB",160,2
"NW",1973,"MAR",273,3
"NW",1973,"APR",6,4
"NW",1973,"MAY",0,5
"NW",1973,"JUN",76,6
"NW",1973,"JUL",191,7
"NW",1973,"AUG",54,8
"NW",1973,"SEP",50,9
"NW",1973,"OCT",0,10
"NW",1973,"NOV",48,11
"NW",1973,"DEC",0,12
"PARKE",1973,"JAN",78,1
"PARKE",1973,"FEB",234,2
"PARKE",1973,"MAR",395,3
"PARKE",1973,"APR",3,4
"PARKE",1973,"MAY",0,5
"PARKE",1973,"JUN",73,6
"PARKE",1973,"JUL",260,7
"PARKE",1973,"AUG",64,8
"PARKE",1973,"SEP",14,9
"PARKE",1973,"OCT",0,10
"PARKE",1973,"NOV",70,11
"PARKE",1973,"DEC",0,12
"PAST3",1973,"JAN",36,1
"PAST3",1973,"FEB",123,2
"PAST3",1973,"MAR",286,3
"PAST3",1973,"APR",2,4
"PAST3",1973,"MAY",0,5
"PAST3",1973,"JUN",85,6
"PAST3",1973,"JUL",109,7
"PAST3",1973,"AUG",86,8
"PAST3",1973,"SEP",42,9
"PAST3",1973,"OCT",0,10
"PAST3",1973,"NOV",41,11
"PAST3",1973,"DEC",0,12
"ROAD",1973,"JAN",82,1
"ROAD",1973,"FEB",125,2
"ROAD",1973,"MAR",349,3
"ROAD",1973,"APR",6,4
"ROAD",1973,"MAY",0,5
"ROAD",1973,"JUN",64,6
"ROAD",1973,"JUL",271,7
"ROAD",1973,"AUG",80,8
"ROAD",1973,"SEP",31,9
"ROAD",1973,"OCT",0,10
"ROAD",1973,"NOV",39,11
"ROAD",1973,"DEC",0,12
"RODEN",1973,"JAN",74,1
"RODEN",1973,"FEB",104,2
"RODEN",1973,"MAR",363,3
"RODEN",1973,"APR",2,4
"RODEN",1973,"MAY",0,5
"RODEN",1973,"JUN",54,6
"RODEN",1973,"JUL",247,7
"RODEN",1973,"AUG",102,8
"RODEN",1973,"SEP",10,9
"RODEN",1973,"OCT",0,10
"RODEN",1973,"NOV",41,11
"RODEN",1973,"DEC",0,12
"RUELA",1973,"JAN",59,1
"RUELA",1973,"FEB",90,2
"RUELA",1973,"MAR",323,3
"RUELA",1973,"APR",7,4
"RUELA",1973,"MAY",0,5
"RUELA",1973,"JUN",84,6
"RUELA",1973,"JUL",213,7
"RUELA",1973,"AUG",24,8
"RUELA",1973,"SEP",2,9
"RUELA",1973,"OCT",0,10
"RUELA",1973,"NOV",52,11
"RUELA",1973,"DEC",0,12
"SW",1973,"JAN",56,1
"SW",1973,"FEB",131,2
"SW",1973,"MAR",346,3
"SW",1973,"APR",0,4
"SW",1973,"MAY",0,5
"SW",1973,"JUN",89,6
"SW",1973,"JUL",192,7
"SW",1973,"AUG",123,8
"SW",1973,"SEP",7,9
"SW",1973,"OCT",0,10
"SW",1973,"NOV",37,11
"SW",1973,"DEC",0,12
"WHITE",1973,"JAN",90,1
"WHITE",1973,"FEB",171,2
"WHITE",1973,"MAR",357,3
"WHITE",1973,"APR",3,4
"WHITE",1973,"MAY",5,5
"WHITE",1973,"JUN",56,6
"WHITE",1973,"JUL",224,7
"WHITE",1973,"AUG",137,8
"WHITE",1973,"SEP",12,9
"WHITE",1973,"OCT",0,10
"WHITE",1973,"NOV",61,11
"WHITE",1973,"DEC",0,12
"164",1974,"JAN",115,1
"164",1974,"FEB",0,2
"164",1974,"MAR",42,3
"164",1974,"APR",0,4
"164",1974,"MAY",3,5
"164",1974,"JUN",3,6
"164",1974,"JUL",528,7
"164",1974,"AUG",136,8
"164",1974,"SEP",84,9
"164",1974,"OCT",199,10
"164",1974,"NOV",61,11
"164",1974,"DEC",25,12
"41",1974,"JAN",152,1
"41",1974,"FEB",0,2
"41",1974,"MAR",55,3
"41",1974,"APR",0,4
"41",1974,"MAY",2,5
"41",1974,"JUN",3,6
"41",1974,"JUL",680,7
"41",1974,"AUG",186,8
"41",1974,"SEP",254,9
"41",1974,"OCT",225,10
"41",1974,"NOV",68,11
"41",1974,"DEC",27,12
"45",1974,"JAN",160,1
"45",1974,"FEB",0,2
"45",1974,"MAR",44,3
"45",1974,"APR",0,4
"45",1974,"MAY",3,5
"45",1974,"JUN",7,6
"45",1974,"JUL",895,7
"45",1974,"AUG",152,8
"45",1974,"SEP",188,9
"45",1974,"OCT",258,10
"45",1974,"NOV",44,11
"45",1974,"DEC",53,12
"AMADO",1974,"JAN",125,1
"AMADO",1974,"FEB",0,2
"AMADO",1974,"MAR",60,3
"AMADO",1974,"APR",0,4
"AMADO",1974,"MAY",3,5
"AMADO",1974,"JUN",3,6
"AMADO",1974,"JUL",431,7
"AMADO",1974,"AUG",145,8
"AMADO",1974,"SEP",195,9
"AMADO",1974,"OCT",146,10
"AMADO",1974,"NOV",79,11
"AMADO",1974,"DEC",10,12
"BOX",1974,"JAN",175,1
"BOX",1974,"FEB",0,2
"BOX",1974,"MAR",63,3
"BOX",1974,"APR",0,4
"BOX",1974,"MAY",3,5
"BOX",1974,"JUN",3,6
"BOX",1974,"JUL",1062,7
"BOX",1974,"AUG",168,8
"BOX",1974,"SEP",122,9
"BOX",1974,"OCT",258,10
"BOX",1974,"NOV",34,11
"BOX",1974,"DEC",40,12
"DESGR",1974,"JAN",160,1
"DESGR",1974,"FEB",0,2
"DESGR",1974,"MAR",53,3
"DESGR",1974,"APR",0,4
"DESGR",1974,"MAY",2,5
"DESGR",1974,"JUN",0,6
"DESGR",1974,"JUL",791,7
"DESGR",1974,"AUG",249,8
"DESGR",1974,"SEP",136,9
"DESGR",1974,"OCT",220,10
"DESGR",1974,"NOV",26,11
"DESGR",1974,"DEC",15,12
"DESRI",1974,"JAN",108,1
"DESRI",1974,"FEB",0,2
"DESRI",1974,"MAR",41,3
"DESRI",1974,"APR",0,4
"DESRI",1974,"MAY",1,5
"DESRI",1974,"JUN",11,6
"DESRI",1974,"JUL",608,7
"DESRI",1974,"AUG",105,8
"DESRI",1974,"SEP",75,9
"DESRI",1974,"OCT",204,10
"DESRI",1974,"NOV",40,11
"DESRI",1974,"DEC",26,12
"DESST",1974,"JAN",131,1
"DESST",1974,"FEB",0,2
"DESST",1974,"MAR",40,3
"DESST",1974,"APR",0,4
"DESST",1974,"MAY",5,5
"DESST",1974,"JUN",5,6
"DESST",1974,"JUL",442,7
"DESST",1974,"AUG",214,8
"DESST",1974,"SEP",135,9
"DESST",1974,"OCT",245,10
"DESST",1974,"NOV",95,11
"DESST",1974,"DEC",30,12
"ERIOP",1974,"JAN",157,1
"ERIOP",1974,"FEB",0,2
"ERIOP",1974,"MAR",48,3
"ERIOP",1974,"APR",0,4
"ERIOP",1974,"MAY",2,5
"ERIOP",1974,"JUN",10,6
"ERIOP",1974,"JUL",666,7
"ERIOP",1974,"AUG",96,8
"ERIOP",1974,"SEP",90,9
"ERIOP",1974,"OCT",319,10
"ERIOP",1974,"NOV",46,11
"ERIOP",1974,"DEC",54,12
"FORES",1974,"JAN",219,1
"FORES",1974,"FEB",0,2
"FORES",1974,"MAR",67,3
"FORES",1974,"APR",0,4
"FORES",1974,"MAY",1,5
"FORES",1974,"JUN",0,6
"FORES",1974,"JUL",845,7
"FORES",1974,"AUG",317,8
"FORES",1974,"SEP",120,9
"FORES",1974,"OCT",293,10
"FORES",1974,"NOV",26,11
"FORES",1974,"DEC",21,12
"GRARI",1974,"JAN",139,1
"GRARI",1974,"FEB",0,2
"GRARI",1974,"MAR",53,3
"GRARI",1974,"APR",0,4
"GRARI",1974,"MAY",3,5
"GRARI",1974,"JUN",3,6
"GRARI",1974,"JUL",542,7
"GRARI",1974,"AUG",239,8
"GRARI",1974,"SEP",68,9
"GRARI",1974,"OCT",179,10
"GRARI",1974,"NOV",111,11
"GRARI",1974,"DEC",14,12
"HUERF",1974,"JAN",150,1
"HUERF",1974,"FEB",0,2
"HUERF",1974,"MAR",55,3
"HUERF",1974,"APR",0,4
"HUERF",1974,"MAY",3,5
"HUERF",1974,"JUN",13,6
"HUERF",1974,"JUL",629,7
"HUERF",1974,"AUG",55,8
"HUERF",1974,"SEP",48,9
"HUERF",1974,"OCT",222,10
"HUERF",1974,"NOV",45,11
"HUERF",1974,"DEC",32,12
"IBP",1974,"JAN",155,1
"IBP",1974,"FEB",0,2
"IBP",1974,"MAR",66,3
"IBP",1974,"APR",0,4
"IBP",1974,"MAY",2,5
"IBP",1974,"JUN",3,6
"IBP",1974,"JUL",1038,7
"IBP",1974,"AUG",223,8
"IBP",1974,"SEP",98,9
"IBP",1974,"OCT",258,10
"IBP",1974,"NOV",20,11
"IBP",1974,"DEC",35,12
"LIMST",1974,"JAN",140,1
"LIMST",1974,"FEB",0,2
"LIMST",1974,"MAR",45,3
"LIMST",1974,"APR",0,4
"LIMST",1974,"MAY",4,5
"LIMST",1974,"JUN",6,6
"LIMST",1974,"JUL",540,7
"LIMST",1974,"AUG",65,8
"LIMST",1974,"SEP",108,9
"LIMST",1974,"OCT",182,10
"LIMST",1974,"NOV",41,11
"LIMST",1974,"DEC",40,12
"MUHLE",1974,"JAN",147,1
"MUHLE",1974,"FEB",1,2
"MUHLE",1974,"MAR",60,3
"MUHLE",1974,"APR",0,4
"MUHLE",1974,"MAY",5,5
"MUHLE",1974,"JUN",10,6
"MUHLE",1974,"JUL",655,7
"MUHLE",1974,"AUG",153,8
"MUHLE",1974,"SEP",90,9
"MUHLE",1974,"OCT",265,10
"MUHLE",1974,"NOV",54,11
"MUHLE",1974,"DEC",25,12
"NE",1974,"JAN",133,1
"NE",1974,"FEB",1,2
"NE",1974,"MAR",26,3
"NE",1974,"APR",0,4
"NE",1974,"MAY",1,5
"NE",1974,"JUN",8,6
"NE",1974,"JUL",557,7
"NE",1974,"AUG",152,8
"NE",1974,"SEP",214,9
"NE",1974,"OCT",224,10
"NE",1974,"NOV",60,11
"NE",1974,"DEC",29,12
"NW",1974,"JAN",121,1
"NW",1974,"FEB",0,2
"NW",1974,"MAR",41,3
"NW",1974,"APR",0,4
"NW",1974,"MAY",3,5
"NW",1974,"JUN",3,6
"NW",1974,"JUL",574,7
"NW",1974,"AUG",193,8
"NW",1974,"SEP",139,9
"NW",1974,"OCT",258,10
"NW",1974,"NOV",95,11
"NW",1974,"DEC",25,12
"PARKE",1974,"JAN",174,1
"PARKE",1974,"FEB",0,2
"PARKE",1974,"MAR",82,3
"PARKE",1974,"APR",0,4
"PARKE",1974,"MAY",1,5
"PARKE",1974,"JUN",0,6
"PARKE",1974,"JUL",956,7
"PARKE",1974,"AUG",305,8
"PARKE",1974,"SEP",158,9
"PARKE",1974,"OCT",300,10
"PARKE",1974,"NOV",25,11
"PARKE",1974,"DEC",45,12
"PAST3",1974,"JAN",113,1
"PAST3",1974,"FEB",0,2
"PAST3",1974,"MAR",34,3
"PAST3",1974,"APR",0,4
"PAST3",1974,"MAY",5,5
"PAST3",1974,"JUN",11,6
"PAST3",1974,"JUL",610,7
"PAST3",1974,"AUG",234,8
"PAST3",1974,"SEP",80,9
"PAST3",1974,"OCT",184,10
"PAST3",1974,"NOV",86,11
"PAST3",1974,"DEC",24,12
"ROAD",1974,"JAN",155,1
"ROAD",1974,"FEB",0,2
"ROAD",1974,"MAR",43,3
"ROAD",1974,"APR",0,4
"ROAD",1974,"MAY",2,5
"ROAD",1974,"JUN",19,6
"ROAD",1974,"JUL",656,7
"ROAD",1974,"AUG",169,8
"ROAD",1974,"SEP",252,9
"ROAD",1974,"OCT",247,10
"ROAD",1974,"NOV",51,11
"ROAD",1974,"DEC",25,12
"RODEN",1974,"JAN",158,1
"RODEN",1974,"FEB",0,2
"RODEN",1974,"MAR",41,3
"RODEN",1974,"APR",0,4
"RODEN",1974,"MAY",2,5
"RODEN",1974,"JUN",33,6
"RODEN",1974,"JUL",840,7
"RODEN",1974,"AUG",140,8
"RODEN",1974,"SEP",266,9
"RODEN",1974,"OCT",259,10
"RODEN",1974,"NOV",58,11
"RODEN",1974,"DEC",27,12
"RUELA",1974,"JAN",146,1
"RUELA",1974,"FEB",0,2
"RUELA",1974,"MAR",69,3
"RUELA",1974,"APR",0,4
"RUELA",1974,"MAY",4,5
"RUELA",1974,"JUN",2,6
"RUELA",1974,"JUL",824,7
"RUELA",1974,"AUG",104,8
"RUELA",1974,"SEP",100,9
"RUELA",1974,"OCT",221,10
"RUELA",1974,"NOV",15,11
"RUELA",1974,"DEC",50,12
"SW",1974,"JAN",148,1
"SW",1974,"FEB",0,2
"SW",1974,"MAR",48,3
"SW",1974,"APR",0,4
"SW",1974,"MAY",4,5
"SW",1974,"JUN",15,6
"SW",1974,"JUL",670,7
"SW",1974,"AUG",122,8
"SW",1974,"SEP",270,9
"SW",1974,"OCT",213,10
"SW",1974,"NOV",70,11
"SW",1974,"DEC",17,12
"WHITE",1974,"JAN",166,1
"WHITE",1974,"FEB",2,2
"WHITE",1974,"MAR",56,3
"WHITE",1974,"APR",0,4
"WHITE",1974,"MAY",3,5
"WHITE",1974,"JUN",3,6
"WHITE",1974,"JUL",715,7
"WHITE",1974,"AUG",197,8
"WHITE",1974,"SEP",198,9
"WHITE",1974,"OCT",254,10
"WHITE",1974,"NOV",46,11
"WHITE",1974,"DEC",25,12
"164",1975,"JAN",50,1
"164",1975,"FEB",5,2
"164",1975,"MAR",110,3
"164",1975,"APR",25,4
"164",1975,"MAY",0,5
"164",1975,"JUN",0,6
"164",1975,"JUL",211,7
"164",1975,"AUG",77,8
"164",1975,"SEP",155,9
"164",1975,"OCT",0,10
"164",1975,"NOV",57,11
"164",1975,"DEC",38,12
"41",1975,"JAN",34,1
"41",1975,"FEB",9,2
"41",1975,"MAR",98,3
"41",1975,"APR",50,4
"41",1975,"MAY",2,5
"41",1975,"JUN",0,6
"41",1975,"JUL",422,7
"41",1975,"AUG",108,8
"41",1975,"SEP",235,9
"41",1975,"OCT",0,10
"41",1975,"NOV",68,11
"41",1975,"DEC",50,12
"45",1975,"JAN",59,1
"45",1975,"FEB",12,2
"45",1975,"MAR",142,3
"45",1975,"APR",68,4
"45",1975,"MAY",0,5
"45",1975,"JUN",0,6
"45",1975,"JUL",330,7
"45",1975,"AUG",233,8
"45",1975,"SEP",153,9
"45",1975,"OCT",0,10
"45",1975,"NOV",82,11
"45",1975,"DEC",92,12
"AMADO",1975,"JAN",43,1
"AMADO",1975,"FEB",3,2
"AMADO",1975,"MAR",64,3
"AMADO",1975,"APR",33,4
"AMADO",1975,"MAY",0,5
"AMADO",1975,"JUN",0,6
"AMADO",1975,"JUL",219,7
"AMADO",1975,"AUG",47,8
"AMADO",1975,"SEP",227,9
"AMADO",1975,"OCT",0,10
"AMADO",1975,"NOV",37,11
"AMADO",1975,"DEC",44,12
"BOX",1975,"JAN",73,1
"BOX",1975,"FEB",16,2
"BOX",1975,"MAR",152,3
"BOX",1975,"APR",79,4
"BOX",1975,"MAY",0,5
"BOX",1975,"JUN",0,6
"BOX",1975,"JUL",383,7
"BOX",1975,"AUG",284,8
"BOX",1975,"SEP",167,9
"BOX",1975,"OCT",0,10
"BOX",1975,"NOV",73,11
"BOX",1975,"DEC",112,12
"DESGR",1975,"JAN",74,1
"DESGR",1975,"FEB",10,2
"DESGR",1975,"MAR",142,3
"DESGR",1975,"APR",78,4
"DESGR",1975,"MAY",0,5
"DESGR",1975,"JUN",0,6
"DESGR",1975,"JUL",292,7
"DESGR",1975,"AUG",213,8
"DESGR",1975,"SEP",183,9
"DESGR",1975,"OCT",3,10
"DESGR",1975,"NOV",83,11
"DESGR",1975,"DEC",62,12
"DESRI",1975,"JAN",55,1
"DESRI",1975,"FEB",11,2
"DESRI",1975,"MAR",122,3
"DESRI",1975,"APR",29,4
"DESRI",1975,"MAY",0,5
"DESRI",1975,"JUN",0,6
"DESRI",1975,"JUL",318,7
"DESRI",1975,"AUG",99,8
"DESRI",1975,"SEP",207,9
"DESRI",1975,"OCT",0,10
"DESRI",1975,"NOV",50,11
"DESRI",1975,"DEC",50,12
"DESST",1975,"JAN",60,1
"DESST",1975,"FEB",5,2
"DESST",1975,"MAR",132,3
"DESST",1975,"APR",28,4
"DESST",1975,"MAY",2,5
"DESST",1975,"JUN",0,6
"DESST",1975,"JUL",318,7
"DESST",1975,"AUG",165,8
"DESST",1975,"SEP",199,9
"DESST",1975,"OCT",0,10
"DESST",1975,"NOV",64,11
"DESST",1975,"DEC",60,12
"ERIOP",1975,"JAN",68,1
"ERIOP",1975,"FEB",12,2
"ERIOP",1975,"MAR",140,3
"ERIOP",1975,"APR",62,4
"ERIOP",1975,"MAY",0,5
"ERIOP",1975,"JUN",0,6
"ERIOP",1975,"JUL",350,7
"ERIOP",1975,"AUG",170,8
"ERIOP",1975,"SEP",219,9
"ERIOP",1975,"OCT",0,10
"ERIOP",1975,"NOV",78,11
"ERIOP",1975,"DEC",101,12
"FORES",1975,"JAN",95,1
"FORES",1975,"FEB",12,2
"FORES",1975,"MAR",175,3
"FORES",1975,"APR",91,4
"FORES",1975,"MAY",2,5
"FORES",1975,"JUN",0,6
"FORES",1975,"JUL",465,7
"FORES",1975,"AUG",232,8
"FORES",1975,"SEP",222,9
"FORES",1975,"OCT",3,10
"FORES",1975,"NOV",129,11
"FORES",1975,"DEC",81,12
"GRARI",1975,"JAN",46,1
"GRARI",1975,"FEB",2,2
"GRARI",1975,"MAR",90,3
"GRARI",1975,"APR",20,4
"GRARI",1975,"MAY",0,5
"GRARI",1975,"JUN",0,6
"GRARI",1975,"JUL",269,7
"GRARI",1975,"AUG",47,8
"GRARI",1975,"SEP",325,9
"GRARI",1975,"OCT",0,10
"GRARI",1975,"NOV",49,11
"GRARI",1975,"DEC",42,12
"HUERF",1975,"JAN",64,1
"HUERF",1975,"FEB",16,2
"HUERF",1975,"MAR",150,3
"HUERF",1975,"APR",62,4
"HUERF",1975,"MAY",0,5
"HUERF",1975,"JUN",0,6
"HUERF",1975,"JUL",391,7
"HUERF",1975,"AUG",98,8
"HUERF",1975,"SEP",270,9
"HUERF",1975,"OCT",0,10
"HUERF",1975,"NOV",61,11
"HUERF",1975,"DEC",94,12
"IBP",1975,"JAN",55,1
"IBP",1975,"FEB",25,2
"IBP",1975,"MAR",158,3
"IBP",1975,"APR",79,4
"IBP",1975,"MAY",0,5
"IBP",1975,"JUN",0,6
"IBP",1975,"JUL",382,7
"IBP",1975,"AUG",274,8
"IBP",1975,"SEP",178,9
"IBP",1975,"OCT",0,10
"IBP",1975,"NOV",74,11
"IBP",1975,"DEC",80,12
"LIMST",1975,"JAN",57,1
"LIMST",1975,"FEB",15,2
"LIMST",1975,"MAR",154,3
"LIMST",1975,"APR",60,4
"LIMST",1975,"MAY",0,5
"LIMST",1975,"JUN",0,6
"LIMST",1975,"JUL",399,7
"LIMST",1975,"AUG",113,8
"LIMST",1975,"SEP",141,9
"LIMST",1975,"OCT",0,10
"LIMST",1975,"NOV",69,11
"LIMST",1975,"DEC",62,12
"MUHLE",1975,"JAN",74,1
"MUHLE",1975,"FEB",5,2
"MUHLE",1975,"MAR",130,3
"MUHLE",1975,"APR",52,4
"MUHLE",1975,"MAY",2,5
"MUHLE",1975,"JUN",0,6
"MUHLE",1975,"JUL",309,7
"MUHLE",1975,"AUG",224,8
"MUHLE",1975,"SEP",182,9
"MUHLE",1975,"OCT",0,10
"MUHLE",1975,"NOV",66,11
"MUHLE",1975,"DEC",79,12
"NE",1975,"JAN",58,1
"NE",1975,"FEB",10,2
"NE",1975,"MAR",145,3
"NE",1975,"APR",36,4
"NE",1975,"MAY",4,5
"NE",1975,"JUN",0,6
"NE",1975,"JUL",285,7
"NE",1975,"AUG",89,8
"NE",1975,"SEP",209,9
"NE",1975,"OCT",0,10
"NE",1975,"NOV",72,11
"NE",1975,"DEC",57,12
"NW",1975,"JAN",57,1
"NW",1975,"FEB",3,2
"NW",1975,"MAR",123,3
"NW",1975,"APR",22,4
"NW",1975,"MAY",6,5
"NW",1975,"JUN",0,6
"NW",1975,"JUL",321,7
"NW",1975,"AUG",118,8
"NW",1975,"SEP",218,9
"NW",1975,"OCT",0,10
"NW",1975,"NOV",61,11
"NW",1975,"DEC",70,12
"PARKE",1975,"JAN",67,1
"PARKE",1975,"FEB",10,2
"PARKE",1975,"MAR",167,3
"PARKE",1975,"APR",85,4
"PARKE",1975,"MAY",0,5
"PARKE",1975,"JUN",0,6
"PARKE",1975,"JUL",458,7
"PARKE",1975,"AUG",348,8
"PARKE",1975,"SEP",248,9
"PARKE",1975,"OCT",0,10
"PARKE",1975,"NOV",108,11
"PARKE",1975,"DEC",110,12
"PAST3",1975,"JAN",52,1
"PAST3",1975,"FEB",5,2
"PAST3",1975,"MAR",107,3
"PAST3",1975,"APR",17,4
